,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1406,1731,yes,2.3,1,18,no,60,0.5,171,4,20,142,1039,1220.0,9,3,20.0,0,1,no_wifi,medium cost
1407,1617,no,1.5,0,1,yes,63,0.7,111,2,10,274,1079,2754.0,19,10,8.0,1,1,wifi,high cost
1408,1791,yes,0.5,1,1,yes,33,0.5,110,5,4,371,682,594.0,17,8,,1,0,wifi,low cost
1409,851,no,2.3,1,7,yes,54,1.0,101,2,9,788,1007,1005.0,12,2,14.0,1,0,wifi,low cost
1410,856,no,1.9,1,0,yes,14,0.6,115,1,7,395,1027,2439.0,6,3,12.0,1,1,wifi,medium cost
1411,714,yes,0.5,0,1,no,30,0.3,145,4,2,643,1527,2302.0,12,10,10.0,0,1,wifi,medium cost
1412,951,no,0.5,0,6,yes,15,0.6,81,2,17,854,935,1083.0,16,11,16.0,1,1,no_wifi,low cost
1413,1303,yes,2.1,0,6,yes,10,0.4,109,8,15,1335,1873,2219.0,9,3,15.0,1,1,wifi,high cost
1414,1550,yes,2.7,0,2,no,32,0.1,126,7,5,1541,1619,1571.0,12,3,,0,0,no_wifi,high cost
1415,1759,yes,1.4,0,10,yes,15,0.4,101,4,13,382,1163,2107.0,18,5,16.0,1,1,no_wifi,high cost
1416,1448,no,0.5,1,18,no,2,0.2,100,5,19,846,1144,593.0,9,4,18.0,1,1,wifi,low cost
1417,1987,yes,1.9,0,0,no,50,0.7,119,8,18,960,1925,857.0,12,4,6.0,1,1,no_wifi,medium cost
1418,908,no,2.1,0,1,no,44,0.6,95,5,2,154,941,3518.0,16,12,7.0,1,1,wifi,very high cost
1419,820,no,0.5,1,2,no,58,0.3,160,4,4,468,694,1284.0,17,7,17.0,0,0,wifi,low cost
1420,904,no,2.7,1,4,no,19,0.6,147,6,7,1094,1496,545.0,19,18,16.0,0,0,no_wifi,low cost
1421,667,no,1.3,1,4,yes,6,0.1,149,6,10,272,870,3566.0,9,5,12.0,1,0,wifi,high cost
1422,1109,no,2.1,0,1,no,34,0.1,173,1,4,165,1103,2821.0,13,5,17.0,1,0,wifi,high cost
1423,1333,no,1.4,0,3,yes,59,0.7,183,7,5,394,1301,3442.0,18,16,5.0,1,1,no_wifi,very high cost
1424,1352,no,2.4,0,5,yes,6,0.9,92,6,9,629,1299,1309.0,12,1,14.0,1,0,no_wifi,medium cost
1425,1600,no,2.5,1,1,no,19,0.6,88,6,9,831,1713,1179.0,10,3,18.0,0,0,wifi,medium cost
1426,1454,no,1.4,1,8,no,37,0.8,80,8,20,903,910,1713.0,16,0,19.0,0,0,no_wifi,medium cost
1427,1489,no,2.1,1,0,no,9,0.4,169,3,1,923,1759,1663.0,9,3,14.0,1,0,wifi,medium cost
1428,1823,no,2.8,1,11,no,10,0.6,81,8,19,362,1250,1812.0,5,0,19.0,1,1,wifi,high cost
1429,1581,yes,1.0,0,9,no,41,0.4,172,4,19,693,850,1384.0,19,9,2.0,0,1,wifi,medium cost
1430,1672,yes,1.7,1,1,yes,44,0.5,172,8,4,1250,1435,1348.0,11,6,7.0,1,1,wifi,medium cost
1431,1283,yes,0.7,1,0,yes,27,0.2,80,4,6,1135,1923,3957.0,17,15,6.0,1,0,no_wifi,very high cost
1432,630,no,2.0,0,9,yes,14,0.5,180,8,13,66,1448,1212.0,12,8,12.0,1,0,no_wifi,low cost
1433,659,no,2.2,0,0,yes,24,0.7,151,8,2,924,1877,3925.0,8,1,10.0,1,1,wifi,very high cost
1434,1811,yes,0.5,1,0,no,32,1.0,115,6,0,204,1132,348.0,17,11,18.0,1,0,wifi,low cost
1435,688,yes,2.5,0,9,no,40,0.2,109,5,20,376,1957,1382.0,12,7,8.0,0,1,no_wifi,medium cost
1436,514,yes,2.9,1,5,no,18,0.7,141,2,8,1083,1492,980.0,13,7,16.0,0,0,wifi,low cost
1437,1933,no,2.8,1,1,no,16,0.5,154,3,9,229,1473,838.0,14,2,18.0,0,1,no_wifi,low cost
1438,915,no,2.0,0,8,yes,31,0.3,91,3,20,875,1316,378.0,11,6,9.0,1,1,no_wifi,low cost
1439,1006,no,2.2,1,4,yes,22,0.8,135,4,8,35,991,909.0,18,4,7.0,1,0,wifi,low cost
1440,1134,yes,0.9,0,2,yes,13,0.4,92,4,19,18,903,3632.0,17,8,19.0,1,1,no_wifi,very high cost
1441,599,yes,2.9,0,0,yes,64,0.3,186,8,1,103,646,3396.0,5,3,7.0,1,0,no_wifi,high cost
1442,973,no,0.5,1,5,no,53,0.5,196,5,7,105,588,1861.0,13,10,16.0,0,1,no_wifi,medium cost
1443,1180,yes,2.5,0,0,yes,27,0.1,90,6,1,168,540,,7,5,19.0,1,1,wifi,low cost
1444,1237,yes,2.5,0,7,no,13,0.8,98,4,12,18,1004,2528.0,11,8,16.0,0,0,no_wifi,high cost
1445,659,,0.5,1,7,yes,5,0.3,169,8,10,659,730,2190.0,16,10,16.0,1,1,no_wifi,medium cost
1446,1142,yes,1.4,1,6,no,6,0.7,190,8,8,534,855,663.0,12,4,5.0,0,1,wifi,low cost
1447,1002,no,2.7,1,16,yes,11,0.4,185,6,18,285,512,961.0,10,7,19.0,1,0,wifi,low cost
1448,1392,no,2.5,0,0,yes,44,0.7,113,4,2,482,1098,1280.0,8,1,16.0,1,0,wifi,medium cost
1449,602,no,0.9,0,9,no,50,0.9,141,8,18,1571,1717,2189.0,7,5,16.0,0,1,no_wifi,high cost
1450,1249,yes,0.5,0,3,yes,55,0.8,140,3,8,605,1193,531.0,18,10,13.0,1,1,wifi,low cost
1451,531,yes,0.5,1,0,yes,12,0.5,121,4,3,158,1657,2331.0,18,12,20.0,1,0,wifi,medium cost
1452,1450,no,2.1,0,1,no,31,0.6,114,5,4,1573,1639,794.0,11,5,9.0,0,1,wifi,medium cost
1453,1342,no,2.8,0,1,no,50,0.1,173,1,8,127,620,,7,2,11.0,0,1,wifi,high cost
1454,832,yes,0.5,0,5,yes,22,0.6,198,1,8,343,1431,1666.0,15,4,20.0,1,1,wifi,medium cost
1455,867,yes,1.5,0,0,yes,57,0.1,159,4,0,289,724,2157.0,8,6,18.0,1,0,no_wifi,medium cost
1456,1404,no,2.1,0,16,no,44,0.9,151,1,20,1703,1880,1196.0,10,6,5.0,0,0,wifi,medium cost
1457,840,no,0.9,1,6,no,33,0.7,150,6,7,1482,1591,2072.0,10,8,19.0,0,1,no_wifi,high cost
1458,1368,no,0.5,0,10,yes,42,0.2,91,1,20,907,925,1590.0,12,0,14.0,1,0,no_wifi,medium cost
1459,1927,no,0.9,1,3,no,11,0.4,190,8,12,491,1506,2916.0,16,11,18.0,0,1,wifi,very high cost
1460,1714,no,0.5,1,7,no,31,0.4,120,2,10,287,627,3707.0,5,1,19.0,0,0,wifi,very high cost
1461,1201,yes,0.5,0,1,yes,10,0.4,198,6,5,1151,1723,726.0,11,4,3.0,1,1,no_wifi,low cost
1462,1796,yes,2.3,0,4,no,44,0.9,184,2,11,1024,1363,3577.0,17,7,4.0,1,1,no_wifi,very high cost
1463,1147,no,0.8,1,11,no,28,0.7,158,6,13,1085,1134,2627.0,18,3,15.0,1,0,wifi,high cost
1464,776,yes,1.7,0,0,yes,20,1.0,146,4,9,991,1803,685.0,15,11,7.0,1,1,wifi,low cost
1465,510,no,2.6,0,0,no,33,0.1,110,6,10,1052,1897,1693.0,6,2,5.0,0,1,no_wifi,medium cost
1466,1045,yes,1.2,1,3,yes,40,0.1,175,6,7,1078,1564,2137.0,11,8,12.0,1,0,wifi,high cost
1467,1497,yes,0.9,1,4,yes,10,0.1,153,8,20,98,977,3696.0,9,0,3.0,1,0,wifi,very high cost
1468,1425,yes,0.6,0,0,yes,33,0.5,89,3,2,396,1648,3771.0,10,3,9.0,1,0,wifi,very high cost
1469,726,no,2.2,0,0,yes,40,0.8,94,4,20,323,978,1342.0,16,11,4.0,1,1,wifi,low cost
1470,1576,yes,2.0,0,0,yes,20,0.6,148,3,0,410,1551,1379.0,17,1,16.0,1,0,wifi,medium cost
1471,714,yes,2.1,1,5,yes,11,0.1,197,3,6,1750,1857,1164.0,15,12,19.0,1,1,no_wifi,medium cost
1472,1595,no,1.9,1,1,no,63,0.9,88,1,20,1475,1988,908.0,18,13,6.0,0,0,wifi,medium cost
1473,541,no,1.0,0,0,yes,10,0.4,127,4,0,1836,1873,1019.0,19,9,,1,1,no_wifi,medium cost
1474,1617,yes,2.6,0,14,no,29,0.9,113,6,20,283,676,3685.0,13,1,18.0,0,0,no_wifi,very high cost
1475,1154,no,1.1,1,2,yes,5,0.2,98,1,13,539,1240,1470.0,12,0,12.0,1,0,no_wifi,medium cost
1476,1638,no,1.0,0,6,no,2,0.2,189,1,11,440,563,2299.0,19,9,9.0,1,1,wifi,high cost
1477,1150,yes,2.7,0,0,no,39,0.4,151,8,1,397,800,999.0,6,2,11.0,1,1,no_wifi,low cost
1478,1254,yes,2.3,0,0,yes,44,0.2,149,1,10,204,1021,3011.0,7,4,12.0,1,1,no_wifi,high cost
1479,1806,,2.0,1,2,yes,54,0.1,117,1,11,347,727,3142.0,13,0,6.0,1,0,wifi,very high cost
1480,603,no,1.5,0,8,no,12,0.7,114,6,20,1003,1284,1543.0,7,5,19.0,1,1,no_wifi,medium cost
1481,1834,no,2.1,0,7,yes,40,0.1,99,4,11,0,1987,3692.0,13,0,16.0,1,1,no_wifi,very high cost
1482,520,,2.3,0,0,yes,31,0.8,145,6,14,264,519,2753.0,13,7,17.0,1,0,wifi,medium cost
1483,565,no,0.6,1,1,no,50,0.1,158,2,8,543,703,2156.0,13,6,6.0,1,1,wifi,medium cost
1484,1689,yes,0.5,0,11,no,9,0.5,150,5,15,467,675,2637.0,8,4,3.0,1,0,no_wifi,high cost
1485,742,yes,2.3,0,0,no,21,0.7,104,8,1,875,925,331.0,11,8,7.0,1,0,no_wifi,low cost
1486,1143,no,1.2,1,1,yes,22,1.0,125,3,6,1116,1724,1214.0,12,5,16.0,1,1,no_wifi,medium cost
1487,761,yes,0.5,0,9,no,3,0.8,196,7,15,1325,1945,2248.0,19,3,15.0,1,1,wifi,high cost
1488,959,yes,1.3,1,0,no,36,0.4,196,5,14,1313,1331,3073.0,19,1,8.0,1,1,wifi,very high cost
1489,772,yes,1.2,1,7,yes,8,0.6,134,7,8,552,1802,422.0,7,6,15.0,1,0,no_wifi,low cost
1490,1015,yes,0.8,0,5,no,12,0.5,102,3,14,335,679,2293.0,5,1,2.0,0,1,no_wifi,medium cost
1491,1824,yes,1.9,1,9,yes,2,0.7,103,1,14,50,1105,3958.0,12,2,19.0,1,1,no_wifi,very high cost
1492,1130,yes,0.5,1,1,yes,29,0.7,130,1,14,593,1327,432.0,6,1,10.0,1,1,wifi,low cost
1493,1183,yes,0.5,1,3,yes,48,0.1,120,8,12,268,1010,1152.0,8,3,3.0,1,0,no_wifi,low cost
1494,574,yes,2.0,1,0,yes,26,0.5,118,6,2,382,1364,1303.0,8,4,2.0,1,0,wifi,low cost
1495,1472,no,3.0,0,4,yes,20,0.3,169,2,6,443,892,797.0,6,1,11.0,1,1,no_wifi,low cost
1496,1868,yes,0.5,0,2,yes,40,0.9,179,8,17,576,884,298.0,8,2,17.0,1,1,no_wifi,low cost
1497,1375,no,2.9,0,2,no,20,0.4,147,6,7,596,679,3847.0,8,0,12.0,1,0,wifi,very high cost
1498,881,no,1.0,0,1,no,64,0.5,160,3,6,115,1069,2110.0,18,9,6.0,1,1,wifi,medium cost
1499,1742,yes,0.5,1,5,yes,43,0.9,176,3,7,356,1407,1921.0,9,2,,1,1,no_wifi,high cost
1500,1225,no,0.7,1,6,no,60,0.1,107,2,15,10,1567,2423.0,17,11,6.0,1,0,no_wifi,high cost
1501,1970,yes,0.5,1,0,yes,15,1.0,132,2,0,1399,1684,1658.0,15,9,20.0,1,1,wifi,high cost
1502,1186,yes,0.5,1,2,no,21,0.4,160,8,4,68,584,2361.0,17,8,7.0,1,0,no_wifi,medium cost
1503,1762,no,0.7,0,7,no,60,0.1,157,4,10,643,790,1380.0,14,5,14.0,1,0,no_wifi,medium cost
1504,1731,yes,1.4,1,4,yes,4,0.5,163,6,18,809,1988,3892.0,5,1,4.0,1,1,wifi,very high cost
1505,852,no,1.8,1,5,yes,8,0.8,160,5,9,683,1349,315.0,7,6,20.0,1,0,no_wifi,low cost
1506,848,yes,1.5,1,4,yes,36,0.3,151,4,16,56,527,2289.0,10,2,19.0,1,1,wifi,medium cost
1507,1575,no,2.5,1,0,yes,11,0.2,185,7,20,492,818,2182.0,7,3,17.0,1,1,no_wifi,high cost
1508,1554,no,2.8,1,7,no,23,0.1,105,6,18,699,1492,2184.0,13,9,20.0,1,0,wifi,high cost
1509,1972,yes,1.6,0,0,no,48,0.5,92,8,2,290,804,2872.0,7,2,11.0,1,0,wifi,very high cost
1510,827,yes,0.6,1,9,yes,35,0.2,87,6,17,23,826,2367.0,5,3,15.0,1,0,wifi,medium cost
1511,1063,no,1.5,0,7,no,3,0.9,155,4,10,394,849,1919.0,12,10,20.0,1,1,no_wifi,medium cost
1512,1695,no,2.3,1,1,no,34,0.4,84,5,10,713,1742,3296.0,17,6,14.0,0,0,no_wifi,very high cost
1513,1343,no,2.4,1,5,yes,14,0.9,81,8,10,1063,1205,462.0,18,7,11.0,1,1,wifi,low cost
1514,834,no,0.5,0,2,yes,27,0.2,123,1,16,1421,1463,1591.0,11,9,20.0,1,1,no_wifi,medium cost
1515,595,no,2.6,0,0,yes,20,0.4,122,2,18,623,816,1593.0,19,11,2.0,1,0,wifi,low cost
1516,1081,yes,1.9,1,13,yes,42,0.1,101,7,17,83,816,2456.0,7,4,7.0,1,0,no_wifi,medium cost
1517,911,no,1.4,1,3,no,14,0.7,199,4,4,1563,1692,2933.0,16,3,11.0,0,1,no_wifi,very high cost
1518,844,no,2.2,1,1,yes,22,0.9,197,7,2,777,1995,3154.0,14,11,7.0,1,0,no_wifi,very high cost
1519,1335,yes,3.0,0,3,no,60,0.8,180,2,4,83,559,3615.0,5,2,9.0,1,0,no_wifi,very high cost
1520,1883,no,1.6,0,9,no,24,0.1,87,1,16,203,915,3563.0,17,10,3.0,0,0,no_wifi,very high cost
1522,826,yes,2.4,1,14,yes,57,0.6,117,2,17,1077,1183,1907.0,15,14,5.0,1,0,no_wifi,medium cost
1523,1650,no,2.3,0,0,yes,38,0.7,89,1,1,773,881,324.0,14,10,2.0,1,1,wifi,low cost
1524,1162,no,1.0,0,0,no,50,0.5,104,4,10,332,866,1404.0,10,3,15.0,1,1,wifi,medium cost
1525,1517,no,2.5,0,2,yes,8,0.8,169,4,18,570,1645,2738.0,18,16,12.0,1,0,no_wifi,high cost
1526,963,no,0.5,0,1,yes,60,0.8,156,3,3,742,821,2722.0,12,6,16.0,1,0,no_wifi,high cost
1527,1837,no,1.0,1,5,yes,12,0.9,103,8,6,1420,1539,2294.0,8,7,20.0,1,0,wifi,very high cost
1528,1028,yes,2.8,0,1,yes,30,0.1,193,1,10,1801,1923,1424.0,18,4,13.0,1,0,wifi,medium cost
1529,1831,yes,2.2,1,4,no,55,1.0,189,8,9,1693,1790,1133.0,14,3,10.0,0,1,no_wifi,medium cost
1530,571,yes,2.0,1,5,yes,58,0.6,101,6,11,31,1536,555.0,19,10,11.0,1,0,wifi,low cost
1531,1770,yes,2.3,0,0,no,9,0.6,183,6,5,1098,1373,3785.0,13,10,14.0,1,0,wifi,very high cost
1532,970,yes,1.3,1,5,no,59,0.2,84,7,19,1765,1786,3675.0,12,0,12.0,0,0,no_wifi,very high cost
1533,642,yes,0.5,0,0,yes,38,0.8,86,5,10,887,1775,435.0,9,2,2.0,1,1,no_wifi,low cost
1534,622,yes,1.9,1,12,no,11,0.8,193,8,14,760,1964,3183.0,5,0,4.0,1,1,wifi,high cost
1535,600,yes,1.8,0,9,yes,6,0.8,199,2,15,486,1032,3495.0,17,4,,1,1,no_wifi,high cost
1536,1412,no,0.6,0,9,no,57,0.2,86,3,10,2,660,1853.0,15,10,18.0,0,0,wifi,medium cost
1537,733,no,0.8,0,7,no,16,0.4,138,4,12,202,1787,2648.0,12,0,19.0,1,1,no_wifi,high cost
1538,1070,yes,3.0,0,9,no,19,0.8,160,7,16,90,1614,2647.0,14,13,20.0,0,1,no_wifi,high cost
1539,875,yes,0.7,1,1,no,30,0.7,146,8,8,469,853,702.0,19,15,15.0,1,1,wifi,low cost
1540,1994,yes,0.7,0,5,no,5,0.4,189,2,7,86,1546,1836.0,12,11,18.0,1,0,no_wifi,high cost
1541,823,no,1.0,1,9,yes,18,0.2,182,5,16,1180,1350,3894.0,13,10,,1,1,no_wifi,very high cost
1542,1908,no,0.5,0,9,yes,30,1.0,111,2,19,140,1046,2944.0,19,17,17.0,1,0,wifi,very high cost
1543,790,no,0.5,1,7,yes,44,0.1,89,8,8,1100,1437,3424.0,13,11,9.0,1,1,no_wifi,very high cost
1544,1330,yes,1.8,1,1,no,40,0.5,177,1,5,194,892,2678.0,9,4,14.0,1,1,wifi,high cost
1545,1660,no,0.5,0,2,yes,15,0.7,100,8,8,440,569,2424.0,12,5,9.0,1,1,no_wifi,high cost
1546,1776,no,2.2,0,2,no,20,0.9,82,6,16,1563,1803,2671.0,15,10,12.0,0,1,wifi,very high cost
1547,1611,no,0.5,1,4,yes,27,0.9,199,1,10,163,1011,3078.0,15,2,6.0,1,0,wifi,high cost
1548,1410,yes,0.5,1,0,yes,15,0.3,92,3,1,192,1311,2304.0,18,4,18.0,1,1,no_wifi,high cost
1549,1772,yes,1.6,0,17,yes,45,0.5,159,2,18,837,1405,1146.0,6,1,17.0,1,1,no_wifi,medium cost
1550,1280,yes,1.3,0,0,yes,39,1.0,108,7,1,356,588,2335.0,6,4,2.0,1,0,wifi,medium cost
1551,1712,yes,0.9,1,2,no,23,1.0,155,7,19,155,663,1422.0,5,0,15.0,1,1,no_wifi,medium cost
1552,1562,yes,0.7,0,0,no,55,0.1,140,8,1,1032,1776,2096.0,15,3,3.0,0,0,no_wifi,high cost
1553,891,no,1.9,1,1,yes,18,0.1,153,6,3,40,1435,1303.0,17,16,4.0,1,1,wifi,low cost
1554,1957,no,1.2,1,18,yes,36,0.8,151,2,19,1194,1727,1115.0,16,2,18.0,1,0,wifi,medium cost
1556,875,yes,1.4,1,1,yes,43,0.6,104,8,3,902,969,3396.0,14,2,18.0,1,0,no_wifi,very high cost
1557,1211,yes,1.2,0,0,no,28,0.3,130,2,3,58,963,2750.0,6,1,14.0,0,1,no_wifi,high cost
1558,769,no,0.5,1,12,yes,54,0.2,112,4,19,1385,1780,941.0,15,8,20.0,1,0,wifi,low cost
1559,671,no,2.9,0,7,yes,2,0.1,95,6,19,614,1617,2278.0,13,4,2.0,1,0,no_wifi,high cost
1560,1872,no,0.5,0,5,yes,26,0.5,172,4,10,672,1088,2273.0,8,4,8.0,1,0,wifi,high cost
1561,1076,no,2.3,1,0,yes,14,0.7,191,5,0,1088,1718,2355.0,17,16,2.0,1,1,wifi,high cost
1562,1325,no,1.9,0,2,no,50,0.1,146,1,10,499,695,2328.0,17,10,2.0,1,0,no_wifi,high cost
1563,911,yes,2.2,1,1,yes,28,0.5,182,2,2,157,763,2638.0,8,4,13.0,1,1,wifi,medium cost
1564,1273,yes,0.7,0,1,no,23,0.6,178,6,14,485,1399,558.0,8,5,13.0,1,0,no_wifi,low cost
1565,1062,no,0.5,0,3,yes,39,0.9,124,4,4,571,817,1345.0,16,0,11.0,1,0,wifi,low cost
1566,1317,no,1.5,0,6,no,12,0.1,154,2,9,431,542,425.0,7,0,11.0,1,1,wifi,low cost
1567,940,no,2.9,0,0,no,16,0.7,115,4,1,499,1090,2192.0,15,13,9.0,1,1,wifi,medium cost
1569,1494,no,2.4,0,6,yes,3,0.9,93,7,17,944,1003,1208.0,14,13,17.0,1,1,no_wifi,medium cost
1570,1546,yes,1.6,1,2,yes,27,0.7,124,2,6,1138,1491,267.0,12,10,16.0,1,1,no_wifi,low cost
1571,1253,no,0.7,0,0,yes,34,0.9,113,4,10,161,647,3518.0,7,3,8.0,1,1,wifi,very high cost
1572,895,no,0.5,1,6,no,16,0.3,164,8,14,126,1575,3122.0,7,0,4.0,0,0,wifi,high cost
1573,793,yes,1.9,1,0,yes,43,0.3,124,8,2,15,1196,1050.0,11,9,3.0,1,1,wifi,low cost
1574,1628,yes,1.8,1,11,no,56,0.1,136,2,13,500,1713,3358.0,17,11,,1,1,wifi,very high cost
1575,625,no,2.7,1,2,no,42,0.8,138,8,3,203,1771,2929.0,10,4,17.0,1,0,no_wifi,high cost
1576,1110,no,1.5,0,2,yes,12,0.3,153,8,5,961,1950,624.0,9,7,15.0,1,0,no_wifi,low cost
1577,999,no,1.7,0,6,no,49,0.6,132,1,17,608,1970,1598.0,7,0,8.0,0,1,no_wifi,medium cost
1578,1856,no,0.5,1,0,yes,24,0.1,155,5,1,277,1155,2052.0,17,6,10.0,1,1,no_wifi,high cost
1579,1715,no,2.6,1,9,yes,15,0.6,120,6,20,114,1849,1249.0,16,2,4.0,1,1,no_wifi,medium cost
1580,1897,yes,1.9,0,2,yes,54,0.3,154,2,7,630,738,412.0,17,11,2.0,1,0,no_wifi,low cost
1581,1202,yes,2.4,1,0,no,19,0.1,122,2,1,404,1742,595.0,19,0,3.0,0,0,no_wifi,low cost
1582,1171,yes,1.7,1,2,no,19,0.3,167,7,19,248,755,263.0,6,5,8.0,0,0,no_wifi,low cost
1583,964,no,2.0,0,0,yes,22,0.7,86,8,0,225,1234,2577.0,17,16,5.0,1,1,no_wifi,high cost
1584,1973,yes,2.4,1,6,no,46,0.1,193,4,10,699,851,639.0,6,0,3.0,0,0,wifi,low cost
1585,1992,yes,0.6,1,11,no,2,0.1,141,1,14,649,895,3206.0,10,9,10.0,1,1,no_wifi,very high cost
1586,546,yes,2.6,1,5,no,26,1.0,159,5,15,416,1658,1550.0,7,2,3.0,0,1,no_wifi,medium cost
1587,1093,no,0.5,0,1,yes,31,0.6,171,2,12,1310,1420,1646.0,12,0,6.0,1,1,no_wifi,medium cost
1588,1880,yes,2.0,0,11,no,35,0.1,200,4,14,930,1983,1930.0,17,7,15.0,0,1,no_wifi,high cost
1589,1765,no,1.1,0,3,no,11,0.7,87,2,7,835,1175,3695.0,6,5,18.0,1,0,no_wifi,very high cost
1590,1640,no,0.5,1,1,yes,36,0.9,87,8,11,664,1806,3235.0,6,1,10.0,1,0,wifi,very high cost
1591,1830,no,2.0,0,0,no,7,0.9,191,6,12,460,1583,2334.0,8,7,14.0,0,1,no_wifi,high cost
1592,826,no,0.6,0,3,no,62,0.7,187,4,19,778,1615,1998.0,17,4,,0,0,no_wifi,medium cost
1593,1864,no,2.2,0,0,yes,7,0.1,142,1,2,225,1545,2258.0,10,1,10.0,1,0,no_wifi,high cost
1594,586,yes,0.6,0,16,yes,42,0.3,121,7,17,785,1118,1869.0,12,2,7.0,1,1,wifi,medium cost
1595,1206,no,3.0,1,10,yes,30,0.6,127,3,13,1581,1713,1825.0,7,1,4.0,1,0,wifi,high cost
1596,832,yes,0.5,1,1,yes,5,0.1,165,5,2,9,1944,3946.0,12,5,14.0,1,1,wifi,very high cost
1597,848,yes,2.8,0,1,no,8,0.1,103,7,3,7,1294,436.0,10,6,15.0,1,1,wifi,low cost
1598,1851,no,2.9,0,0,no,53,0.7,112,6,2,174,1175,2678.0,6,0,8.0,1,0,no_wifi,high cost
1599,1166,yes,0.5,0,7,no,59,0.5,80,1,11,437,638,3887.0,8,6,7.0,1,0,wifi,very high cost
1600,1776,yes,2.1,1,10,no,35,0.1,172,4,16,278,623,1813.0,16,13,20.0,1,1,wifi,medium cost
1601,1254,yes,1.2,0,2,yes,27,0.2,134,2,10,1288,1372,817.0,14,1,16.0,1,1,wifi,low cost
1602,1494,no,1.6,1,4,yes,24,0.2,101,1,17,979,1190,3614.0,15,12,9.0,1,0,no_wifi,very high cost
1603,984,yes,2.2,1,0,yes,39,0.5,119,8,18,56,1931,2013.0,11,7,16.0,1,1,no_wifi,medium cost
1604,1179,yes,0.8,0,1,no,5,0.9,154,5,17,913,1429,543.0,8,7,18.0,0,0,wifi,low cost
1605,513,no,1.9,0,8,no,27,0.4,174,8,13,282,710,3400.0,16,6,13.0,0,1,wifi,high cost
1606,557,no,0.5,1,3,no,17,0.2,89,6,4,322,710,2623.0,17,16,16.0,0,0,no_wifi,medium cost
1607,744,no,1.7,1,0,yes,33,0.5,105,4,2,1252,1963,2700.0,9,3,19.0,1,0,no_wifi,high cost
1608,1129,yes,0.8,1,9,yes,21,0.6,116,2,10,1128,1702,1400.0,11,0,13.0,1,1,no_wifi,medium cost
1609,1148,no,2.3,1,0,yes,58,0.3,170,5,20,606,688,3127.0,10,7,11.0,1,0,no_wifi,high cost
1610,1793,no,2.7,0,12,yes,44,0.7,175,5,17,655,1459,2803.0,19,9,6.0,1,1,wifi,very high cost
1611,1310,no,2.3,1,3,no,15,0.2,150,5,11,954,970,2518.0,18,17,5.0,0,1,wifi,high cost
1612,1604,no,1.2,0,1,no,6,0.5,191,6,15,68,1042,3564.0,7,2,2.0,1,1,no_wifi,very high cost
1613,1676,no,1.6,0,2,no,37,0.2,145,1,3,134,1197,2515.0,14,8,4.0,1,0,wifi,high cost
1614,1001,no,2.8,1,1,no,40,0.2,117,3,7,922,1836,3654.0,13,9,10.0,1,1,wifi,very high cost
1615,1086,no,2.7,0,0,yes,24,0.1,135,8,19,1874,1976,3930.0,17,1,18.0,1,1,wifi,very high cost
1616,1986,yes,0.5,1,7,yes,39,0.1,89,7,19,251,599,3476.0,11,8,17.0,1,1,no_wifi,very high cost
1617,634,,0.8,0,5,no,41,0.2,192,1,12,1362,1853,3242.0,18,11,4.0,1,0,wifi,very high cost
1618,502,no,0.8,0,7,no,52,1.0,82,6,8,281,1159,2666.0,5,4,20.0,1,1,no_wifi,high cost
1619,1641,no,1.1,0,6,no,48,0.7,97,8,7,224,1994,1695.0,13,6,17.0,1,0,wifi,high cost
1620,623,no,1.4,1,0,yes,15,0.2,189,3,1,778,844,3510.0,14,4,18.0,1,0,wifi,high cost
1621,962,yes,1.1,1,3,no,17,0.1,161,8,20,546,1424,3438.0,14,3,20.0,0,0,no_wifi,very high cost
1622,1057,yes,2.7,0,3,yes,41,0.1,97,4,10,397,891,2033.0,16,9,2.0,1,1,no_wifi,medium cost
1623,1862,no,1.5,0,1,no,62,1.0,182,1,2,386,1046,1017.0,11,3,9.0,1,0,no_wifi,medium cost
1624,555,yes,3.0,1,5,yes,38,0.8,193,2,10,214,1970,1686.0,8,1,8.0,1,0,wifi,medium cost
1625,1000,no,2.7,0,1,yes,58,1.0,135,5,12,461,833,862.0,7,0,20.0,1,0,no_wifi,low cost
1626,841,no,0.5,0,6,yes,11,0.3,81,5,14,125,675,957.0,6,5,11.0,1,1,no_wifi,low cost
1627,865,,2.9,0,5,no,16,0.1,89,4,12,335,1009,3494.0,13,3,14.0,0,0,wifi,very high cost
1628,999,no,2.6,1,11,yes,56,1.0,165,4,13,342,1641,3083.0,8,4,11.0,1,1,wifi,high cost
1629,1232,no,1.2,0,12,no,30,0.9,131,6,14,625,761,,8,4,15.0,1,1,wifi,medium cost
1630,1194,no,2.3,0,6,yes,34,0.2,165,2,12,494,509,313.0,15,1,19.0,1,1,no_wifi,low cost
1631,612,yes,0.5,1,1,yes,20,0.8,179,8,6,1145,1487,3282.0,16,2,18.0,1,1,wifi,very high cost
1632,1362,yes,2.9,0,0,no,47,0.5,186,6,4,600,1042,3629.0,19,17,5.0,0,1,wifi,very high cost
1633,1469,no,1.7,1,11,yes,44,0.5,169,2,14,484,711,1687.0,15,5,5.0,1,1,wifi,medium cost
